date,0
2020-01-01,0.03146395833333333
2020-02-01,0.0010852083333332998
2020-03-01,-0.013006041666666662
2020-04-01,0.02907520833333331
2020-05-01,0.021827708333333324
2020-06-01,0.004900208333333312
2020-07-01,0.027420208333333335
2020-08-01,0.023491458333333298
2020-09-01,0.0007052083333333253
2020-10-01,0.04257270833333331
2020-11-01,0.059515208333333326
2020-12-01,0.05617270833333331
2021-01-01,0.022946458333333336
2021-02-01,0.03286895833333331
2021-03-01,-0.008682291666666649
2021-04-01,0.011316458333333324
2021-05-01,0.004021458333333313
2021-06-01,0.0031002083333333237
2021-07-01,0.040475208333333325
2021-08-01,0.03996145833333332
2021-09-01,0.005521458333333326
2021-10-01,0.036325208333333324
2021-11-01,0.006483958333333323
2021-12-01,-0.007139791666666663
2022-01-01,0.003096851851851856
2022-02-01,0.0009568518518518553
2022-03-01,0.03257907407407406
2022-04-01,0.011003518518518511
2022-05-01,0.024403518518518488
2022-06-01,0.0031179629629629582
2022-07-01,0.03395462962962961
2022-08-01,0.029801296296296284
2022-09-01,-0.0012120370370370431
2022-10-01,0.010311296296296289
2022-11-01,-0.005225370370370355
2022-12-01,0.00707129629629629
2023-01-01,0.027687166666666662
2023-02-01,-0.0041898333333333405
2023-03-01,0.0018631666666666705
2023-04-01,-0.01000983333333334
2023-05-01,0.03927316666666665
2023-06-01,0.02447716666666666
2023-07-01,0.007644166666666658
2023-08-01,0.0007931666666666594
2023-09-01,0.009818166666666659
2023-10-01,0.026447166666666654
2023-11-01,0.02431516666666665
2023-12-01,0.019482166666666658
2024-01-01,0.012231166666666658
2024-02-01,0.04391516666666666
2024-03-01,0.04214416666666665
2024-04-01,0.003662166666666669
2024-05-01,0.007777166666666668
2024-06-01,0.01591616666666663
2024-07-01,0.009635166666666658
2024-08-01,0.013447166666666663
2024-09-01,0.010058166666666658
2024-10-01,0.01574016666666666
2024-11-01,0.04375616666666665
2024-12-01,0.018403166666666648
2025-01-01,0.012217166666666671
2025-02-01,0.019911166666666646
2025-03-01,0.00643516666666665
2025-04-01,-0.007159833333333321
2025-05-01,0.00508716666666667
2025-06-01,0.00429816666666664
2025-07-01,0.02219416666666666
2025-08-01,0.01941116666666666
2025-09-01,0.031724629629629617
2025-10-01,0.011937962962962931
2025-11-01,0.009107962962962965
2025-12-01,0.005473518518518513
2026-01-01,0.028078958333333327
2026-02-01,0.011867708333333326
2026-03-01,-0.014973541666666663
2026-04-01,0.012643958333333323
2026-05-01,
