Date,0
2022-01-31,-0.025099999999999997
2022-02-28,0.0507
2022-03-31,0.12869999999999998
2022-04-29,0.032799999999999996
2022-05-31,0.0524
2022-06-30,0.0245
2022-07-29,0.046900000000000004
2022-08-31,0.0874
2022-09-30,0.013999999999999999
2022-10-31,-0.0318
2022-11-30,-0.014199999999999999
2022-12-31,-0.0016
2023-01-31,0.0495
2023-02-28,-0.042
2023-03-31,0.0603
2023-04-30,-0.0105
2023-05-31,0.0222
2023-06-30,-0.0003
2023-07-31,-0.002
2023-08-31,0.0040999999999999995
2023-09-29,0.0023
2023-10-31,-0.006999999999999999
2023-11-30,0.0983
2023-12-29,0.0541
2024-01-31,0.001
2024-02-29,0.1206
2024-03-29,0.0269
2024-04-30,0.053099999999999994
2024-05-31,-0.0496
2024-06-30,-0.0202
2024-07-31,0.028300000000000002
2024-08-30,0.0063
2024-09-30,0.0817
2024-10-31,-0.0665
2024-11-30,0.0002
2024-12-31,-0.06
2025-01-31,-0.0393
2025-02-28,0.0355
2025-03-31,0.040999999999999995
2025-04-30,0.0446
2025-05-30,-0.048499999999999995
2025-06-30,0.020499999999999997
2025-07-31,0.0006
2025-08-29,0.0149
2025-09-30,0.1208
2025-10-31,-0.0479
2025-11-30,-0.0019
2025-12-31,-0.0263
2026-01-30,0.1112
2026-02-27,-0.030899999999999997
2026-03-31,-0.0347
2026-04-30,-0.0366
