Period,Return
2017-01,0.059000000000000004
2017-02,-0.0104
2017-03,0.050300000000000004
2017-04,-0.030699999999999998
2017-05,0.0171
2017-06,0.0296
2017-07,-0.0017000000000000001
2017-08,-0.0017000000000000001
2017-09,0.0333
2017-10,0.09789999999999999
2017-11,-0.0187
2017-12,-0.0017000000000000001
2018-01,-0.0147
2018-02,0.0658
2018-03,0.0171
2018-04,0.1201
2018-05,0.12990000000000002
2018-06,0.0449
2018-07,0.032
2018-08,-0.022000000000000002
2018-09,0.029900000000000003
2018-10,0.030699999999999998
2018-11,0.0487
2018-12,0.0471
2019-01,0.0696
2019-02,0.0348
2019-03,0.024900000000000002
2019-04,0.0037
2019-05,0.0141
2019-06,0.0075
2019-07,-0.0182
2019-08,0.0429
2019-09,-0.019799999999999998
2019-10,0.0332
2019-11,0.0015
2019-12,0.06849999999999999
2020-01,-0.0033
2020-02,0.018500000000000003
2020-03,0.0262
2020-04,-0.0433
2020-05,-0.0039000000000000003
2020-06,-0.055999999999999994
2020-07,-0.054299999999999994
2020-08,0.0571
2020-09,0.0317
2020-10,0.0701
2020-11,0.0984
2020-12,0.0576
2021-01,-0.0378
2021-02,-0.0587
2021-03,-0.050199999999999995
2021-04,-0.09140000000000001
2021-05,-0.0537
2021-06,0.0394
2021-07,0.1884
2021-08,0.061
2021-09,0.0728
2021-10,0.0955
2021-11,0.0745
2021-12,-0.0017000000000000001
2022-01,0.0077
2022-02,0.0387
2022-03,-0.0444
2022-04,0.0342
2022-05,0.07429999999999999
2022-06,0.1188
2022-07,0.1244
2022-08,0.0895
2022-09,0.0776
2022-10,0.0168
2022-11,-0.0199
2022-12,-0.0028000000000000004
2023-01,-0.0558
2023-02,-0.0315
2023-03,-0.06559999999999999
2023-04,-0.0788
2023-05,0.21059999999999998
2023-06,0.1198
2023-07,0.0525
2023-08,-0.07519999999999999
2023-09,0.11019999999999999
2023-10,0.029500000000000002
2023-11,0.006999999999999999
2023-12,-0.0147
2024-01,0.0375
2024-02,0.0111
2024-03,0.0537
2024-04,0.0091
2024-05,0.0242
2024-06,0.059000000000000004
2024-07,0.0209
2024-08,0.0808
2024-09,0.0487
2024-10,0.0347
2024-11,0.0241
2024-12,0.0559
2025-01,0.09720000000000001
2025-02,0.0401
2025-03,0.0024
2025-04,-0.0335
2025-05,-0.011200000000000002
2025-06,-0.077
2025-07,-0.030299999999999997
2025-08,0.0239
2025-09,0.0255
2025-10,0.0506
2025-11,0.07980000000000001
2025-12,0.0384
2026-01,0.0444
2026-02,0.0158
2026-03,0.0524
2026-04,0.0115
