date,2171,2459,2250,698,2114,293,9,776,138,2254,1771,2037,2019,2147,348,1158,1252,405,58,2683,702,1772,461,169,699,743,1215,2655,2399,2043,413,2249,366,2727,2009,1664,133,2012,992,137,141,576,2478,1998,744,2360,2276,72,527,772,275,2383,2672,80,534,1939,1020,1798,34,442,2277,1655,2065,1965,1679,884,2348,1788,2062,70,2007
2019-01-01,,,,0.0506,0.0509999999999999,0.015500000000000002,-0.0211,0.0119792,,0.040705000000000005,,0.008,-0.0007999999999999999,,-0.0077,-0.0116,-0.0086,,0.1109,0.0546052,0.0225,,0.03447898,0.0019000000000000002,,,0.05726599,0.03390568,,,-0.0031,0.061900000000000004,0.0521,,0.046113520000000005,0.01532989,0.020499999999999997,,0.04739092,0.09369999999999999,,-0.0181,0.07604709999999999,0.0454,,0.006,0.00316923,,,0.001,0.11389999999999989,0.14120000000000002,,0.09498123,,,0.0189,-0.00015310999999999992,,0.020995999999999997,0.07832986,,,0.0120999999999999,,0.043000000000000003,0.0166999999999999,0.013000000000000001,0.0243,,0.04151498
2019-02-01,,,,0.0418,0.036199999999999996,0.0026999999999999997,0.0162,-0.003953089999999999,,0.047626999999999996,,0.0049,0.1092,,0.0209999999999999,0.031200000000000002,0.0031,,0.031200000000000002,0.029597010000000003,0.0079,,0.01521266,0.004200000000000001,,,0.01778844,-0.0173930199999999,,,-0.0046,-0.006200000000000001,-0.0136,,0.00905362,-0.0010737400000000001,0.0082,,0.032612699999999994,0.0474,,-0.0068000000000000005,0.01630986,0.0095999999999999,,-0.004699999999999999,-0.00553532,,,0.0095999999999999,0.0387,0.0231,,0.033037449999999996,,,0.0121999999999999,0.0223217099999999,,0.0097199999999999,0.02311423,,,0.0031,,-0.0074,0.023,0.0115,0.0123,,0.007829240000000001
2019-03-01,,,,0.0146,0.021899999999999902,0.0051999999999999,0.0161,0.013129759999999999,,0.0005269999999999999,,0.0023,0.028300000000000002,,0.0761,0.1143,-0.0045,,0.0221,0.03628054,0.0224,,0.010398639999999999,-0.0109,,,0.017911840000000002,-0.01143855,,,0.0099999999999999,-0.0012000000000000001,-0.0246999999999999,,0.010520199999999999,-0.01694982,0.005099999999999901,,0.01538089,-0.044,,0.0251,-0.006401329999999999,-0.0010999999999999998,,-0.0209,-0.0222831,,,0.008499999999999999,0.0,-0.0162,,0.02303902,,,-0.0679,-0.00274123,,0.001292,0.0073421599999999995,,,0.0,,0.011899999999999999,-0.0009,0.0018000000000000002,0.0107,,0.009389169999999999
2019-04-01,,,,-0.060899999999999996,0.0231,0.0186,-0.0160999999999999,0.005157,,0.027046999999999998,,0.013800000000000002,0.2713,,0.0663,0.09899999999999999,0.0088,,0.0679,0.05141463,0.023299999999999998,,-0.00525663,0.0009000000000000002,,,-0.0005651299999999998,0.07247215,,,-0.0063,-0.0097,-0.0121,,0.013894040000000002,-0.00425,0.005300000000000001,,0.0313370499999999,0.0521,,0.023899999999999998,0.058962560000000004,0.0068000000000000005,,-0.0248999999999999,0.037315350000000004,,,0.013800000000000002,0.0431,-0.0622,,0.05724142,,,0.019899999999999998,0.007793710000000001,,0.008778000000000001,0.05887224,,,-0.004,,0.0345,0.029099999999999997,0.0086,0.0039000000000000003,,0.0143881
2019-05-01,,,,-0.1048,-0.033499999999999995,0.0007999999999999999,0.014900000000000002,0.02016912,,-0.030164,,0.0135,0.4119,,-0.0713,-0.1064999999999999,0.0325,,-0.0631,-0.03547988,0.016499999999999997,,0.00401051,-0.0051,,,0.010609180000000001,-0.07054514,,,0.006099999999999901,0.0153,0.004399999999999999,,-0.0217355,0.01177855,-0.0039,,-0.029404040000000003,-0.0317,,0.0249,-0.053091499999999896,0.006500000000000001,,0.005900000000000001,-0.00716263,,,-0.0033,-0.0338,-0.0081999999999999,,-0.06424325,,,-0.0401,0.01410986,,-0.0011939999999999997,-0.049357279999999996,,,0.0045000000000000005,,-0.025,-0.0162,-0.009,-0.0159,,-0.02302275
2019-06-01,,,,0.1472,0.031999999999999994,0.0024,-0.0068000000000000005,-0.00906134,,0.036872999999999996,,-0.0123,0.007000000000000001,,0.053899999999999997,0.0805,0.0338,,0.0722,0.05883209,0.014000000000000002,,0.01290751,-0.0118,,,0.03564157,0.0350792,,,0.0095,-0.0087,0.0383999999999999,,0.0214518,-0.01676454,0.0052999999999999,,0.032223249999999995,0.0315,,0.0022,0.059084649999999996,0.013300000000000001,,0.004,-0.0034689499999999,,,0.004699999999999999,0.060099999999999994,0.0988,,0.0710487,,,0.0202,-0.00793422,,-0.0053089999999999995,0.041090059999999894,,,0.0004000000000000002,,0.0265999999999999,0.021500000000000002,0.005199999999999901,0.0035,,0.02166495
2019-07-01,,,,0.0356999999999999,0.011,0.0073999999999999995,-0.0179,0.00441051,,0.008959,,0.0056,-0.06609999999999999,,0.0494999999999999,0.074,0.005,,-0.0059,0.0493579799999999,0.0283999999999999,,0.024451860000000002,0.0341,,,0.03585834,0.0034950200000000006,,,0.014999999999999998,0.0012,0.016,,0.0096867,0.03880448,0.006000000000000001,-0.0109,0.0175895,0.016200000000000003,,0.0031000000000000003,-0.00980394,-0.011600000000000001,,0.0009999999999999998,-0.011117649999999901,,,0.0036,0.0112,0.028799999999999902,,0.01998583,,,0.0181,-0.00646782,,0.017635,0.018659500000000002,,,-0.0023,-0.0024099999999999,-0.0023,0.0058000000000000005,0.0086,0.0165,,0.00808331
2019-08-01,,,,-0.1073,0.009899999999999999,0.0049,0.016399999999999998,0.00438589,,0.003717,,-0.0063999999999999994,-0.0523,,0.0831,0.1239,0.016399999999999998,,-0.0646,-0.010021160000000001,0.0133,,0.016665839999999998,0.0073999999999999995,,,0.016681929999999998,-0.051601509999999996,,-0.0044,0.0118,-0.014100000000000001,-0.0195,,-0.015611680000000001,-0.01492043,0.0014999999999999998,0.009399999999999999,0.01251886,-0.0231,,0.0454,-0.01641297,0.0,,-0.0247,-0.0022761699999999,,,0.007899999999999999,0.0053999999999999005,-0.0428999999999999,,-0.012681550000000002,,,-0.0066,0.01852359,,-0.007115,-0.0086620799999999,,,0.0047,-0.0224106,-0.0179,-0.0006000000000000001,0.0024000000000000002,0.007500000000000001,,-0.01379208
2019-09-01,,,,-0.1729,-0.0327302799999999,-0.0078,0.0092,0.004433619999999999,,0.02542,,0.0007000000000000001,-0.07379999999999999,,-0.046900000000000004,-0.06989999999999999,0.0227,,0.0022,-0.02304053,0.0184,,-0.00064871,0.0002000000000000001,,,0.0022059499999998997,0.01119623,,-0.0263,-0.0121,-0.00019999999999999987,0.039,,-0.00292784,-0.0009887899999999998,0.0026999999999999997,0.0032,-0.032537689999999904,0.001,,0.0012000000000000001,0.0272256299999999,0.009000000000000001,,-0.018099999999999998,0.00329191,,,0.0007000000000000001,0.005600000000000001,-0.0568999999999999,,0.00969569,,,0.0082,-0.00817674,,-0.004216,0.036073469999999996,,,0.0004000000000000002,0.017327600000000002,-0.0029,0.013300000000000001,0.0071,0.014000000000000002,,-0.0047041299999999
